10,0.26798200607299805,
11,0.30410218238830566,
12,0.381011962890625,
13,0.29816508293151855,
14,0.33591699600219727,
15,0.33054113388061523,
16,0.32723093032836914,
17,0.3667328357696533,
18,0.5086708068847656,
19,0.3853189945220947,
20,0.40272998809814453,
21,0.41794896125793457,
22,0.4824409484863281,
23,0.4581880569458008,
24,0.47022390365600586,
25,0.47141098976135254,
26,0.5042681694030762,
27,0.5843818187713623,
28,0.5353789329528809,
29,0.5437099933624268,
30,0.5651340484619141,
31,0.5778701305389404,
32,0.6732008457183838,
33,0.6218171119689941,
34,0.6325721740722656,
35,0.6588490009307861,
36,0.6694049835205078,
37,0.6962630748748779,
38,0.7840080261230469,
39,0.7212309837341309,
40,0.713670015335083,
41,0.7546930313110352,
42,0.7535960674285889,
43,0.7822220325469971,
44,0.7917768955230713,
45,0.9092090129852295,
46,0.8186938762664795,
47,0.8475320339202881,
48,0.8849921226501465,
49,0.8736670017242432,
