1,0.08714699745178223,
2,0.06483602523803711,
3,0.07073092460632324,
4,0.08811783790588379,
5,0.07846617698669434,
6,0.0775289535522461,
7,0.10171818733215332,
8,0.12814688682556152,
9,0.11101603507995605,
10,0.13750481605529785,
11,0.12527680397033691,
12,0.11416316032409668,
13,0.10669803619384766,
14,0.11005187034606934,
15,0.11659002304077148,
16,0.1194601058959961,
17,0.12135481834411621,
18,0.12523388862609863,
19,0.12813496589660645,
20,0.1357109546661377,
21,0.13607001304626465,
22,0.14277195930480957,
23,0.14458394050598145,
24,0.14846396446228027,
25,0.15486812591552734,
26,0.15757489204406738,
27,0.16134905815124512,
28,0.20073199272155762,
29,0.16994380950927734,
30,0.17722201347351074,
31,0.1782209873199463,
32,0.17951488494873047,
33,0.18634414672851562,
34,0.186021089553833,
35,0.19256591796875,
36,0.19589900970458984,
37,0.20110392570495605,
38,0.20714807510375977,
39,0.21017813682556152,
40,0.21264982223510742,
41,0.21333885192871094,
42,0.22849416732788086,
43,0.22510981559753418,
44,0.22925686836242676,
45,0.23145079612731934,
46,0.23973798751831055,
47,0.24376702308654785,
48,0.24396395683288574,
49,0.2506752014160156,
50,0.25507402420043945,
