10,0.3177030086517334,
11,0.32637500762939453,
12,0.4344809055328369,
13,0.39585304260253906,
14,0.4103720188140869,
15,0.4585380554199219,
16,0.5248761177062988,
17,0.5037438869476318,
18,0.5390839576721191,
19,0.569411039352417,
20,0.6380021572113037,
21,0.6423099040985107,
22,0.6657989025115967,
23,0.7725110054016113,
24,0.791172981262207,
25,0.8516390323638916,
26,0.9339399337768555,
27,0.9545159339904785,
28,0.8920731544494629,
29,0.9273231029510498,
30,0.9495820999145508,
31,0.9883699417114258,
32,1.0815448760986328,
33,1.0137531757354736,
34,1.0772287845611572,
35,1.0811610221862793,
36,1.1005079746246338,
37,1.1213829517364502,
38,1.2468631267547607,
39,1.285188913345337,
40,1.2329471111297607,
41,1.26407790184021,
42,1.3636138439178467,
43,1.3496241569519043,
44,1.3870658874511719,
45,1.5339040756225586,
46,1.433608055114746,
47,1.54750394821167,
48,1.536923885345459,
49,1.565843105316162,
